credito_id,cliente_id,producto_id,monto_aprobado,saldo_actual,dias_mora,fecha_desembolso
20733,5582,3,13629,226,20,2026-02-20 23:23:15.242552
20734,4766,3,13897,13656,90,2025-09-15 23:23:15.242552
20735,2486,37,1141,989,40,2025-11-12 23:23:15.242552
20736,9521,22,5451,3983,40,2025-08-31 23:23:15.242552
20737,3155,37,18112,14119,0,2025-11-24 23:23:15.242552
20738,9939,32,3511,641,10,2025-05-04 23:23:15.242552
20739,4713,35,11328,1690,90,2025-10-15 23:23:15.242552
20740,8080,42,2188,658,90,2025-07-05 23:23:15.242552
20741,9276,49,18680,396,0,2025-09-04 23:23:15.242552
20742,5534,4,7953,7752,90,2025-04-17 23:23:15.242552
20743,1489,39,7887,1526,0,2025-09-28 23:23:15.242552
20744,6610,31,17419,8339,90,2025-12-01 23:23:15.242552
20745,1045,29,5928,4501,0,2025-12-23 23:23:15.242552
20746,987,29,19831,16436,10,2025-05-08 23:23:15.242552
20747,7791,46,1097,600,10,2026-02-04 23:23:15.242552
20748,435,32,4500,1154,40,2025-09-21 23:23:15.242552
20749,8755,34,13926,8907,0,2025-03-09 23:23:15.242552
20750,644,45,2691,664,40,2025-05-08 23:23:15.242552
20751,3074,20,16545,2400,10,2025-07-12 23:23:15.242552
20752,7401,22,11930,4670,0,2025-12-30 23:23:15.242552
20753,9140,45,9666,5037,0,2025-05-17 23:23:15.242552
20754,489,31,2293,999,0,2025-12-21 23:23:15.242552
20755,7882,8,19806,3551,0,2025-12-28 23:23:15.242552
20756,9508,4,17073,8432,40,2026-02-13 23:23:15.242552
20757,2455,19,19503,16297,10,2025-03-23 23:23:15.242552
20758,6271,16,17657,9394,90,2026-01-01 23:23:15.242552
20759,1174,50,1059,234,10,2025-12-18 23:23:15.242552
20760,8430,50,6055,4812,10,2025-06-30 23:23:15.242552
20761,6939,1,14100,9182,0,2025-09-02 23:23:15.242552
20762,1729,19,17760,17496,0,2026-03-01 23:23:15.242552
20763,7347,43,4108,2446,10,2026-01-13 23:23:15.242552
20764,2661,46,3835,1470,10,2025-06-14 23:23:15.242552
20765,4448,49,15765,9768,10,2025-04-07 23:23:15.242552
20766,2020,37,11411,9247,0,2025-09-06 23:23:15.242552
20767,6464,50,14681,3654,40,2025-03-21 23:23:15.242552
20768,4958,29,13004,2854,0,2025-06-17 23:23:15.242552
20769,4636,48,9898,8178,10,2025-08-14 23:23:15.242552
20770,5218,9,14892,5021,20,2025-03-26 23:23:15.242552
20771,6217,30,18670,5426,0,2025-09-25 23:23:15.242552
20772,3423,2,11781,7472,0,2025-10-12 23:23:15.242552
20773,6896,41,19006,11562,90,2026-01-09 23:23:15.242552
20774,4364,38,7853,84,0,2026-02-03 23:23:15.242552
20775,5648,49,1539,1305,0,2025-03-18 23:23:15.242552
20776,9374,26,7836,100,40,2025-10-21 23:23:15.242552
20777,2845,18,14067,13584,0,2025-04-22 23:23:15.242552
20778,8422,28,7360,206,90,2026-01-16 23:23:15.242552
20779,5831,21,18337,8922,40,2025-08-18 23:23:15.242552
20780,45,38,7913,7872,10,2026-02-08 23:23:15.242552
20781,9708,30,1129,72,10,2025-06-19 23:23:15.242552
20782,1288,21,4477,1019,10,2025-05-18 23:23:15.242552
20783,627,49,11483,1304,40,2025-11-27 23:23:15.242552
20784,8503,20,16347,12227,40,2025-07-08 23:23:15.242552
20785,5871,35,4379,3095,10,2025-04-27 23:23:15.242552
20786,2647,29,5717,3831,0,2026-01-26 23:23:15.242552
20787,7809,30,14312,8078,90,2025-11-18 23:23:15.242552
20788,3942,21,15939,4266,0,2025-06-03 23:23:15.242552
20789,41,27,3370,2948,0,2025-05-14 23:23:15.242552
20790,376,17,11732,34,20,2025-12-15 23:23:15.242552
20791,7010,5,6689,3841,0,2025-12-24 23:23:15.242552
20792,6992,50,2506,1743,0,2025-04-16 23:23:15.242552
20793,8677,10,7791,6373,90,2026-03-06 23:23:15.242552
20794,9569,12,17126,409,10,2025-10-04 23:23:15.242552
20795,950,28,1753,692,0,2025-07-05 23:23:15.242552
20796,7795,14,16789,7650,0,2026-02-04 23:23:15.242552
20797,759,49,3380,2908,0,2025-04-02 23:23:15.242552
20798,9771,37,7271,1064,0,2025-04-12 23:23:15.242552
20799,1225,44,6404,4190,0,2025-05-11 23:23:15.242552
20800,393,49,10966,9474,90,2025-09-03 23:23:15.242552
20801,5798,11,16717,16708,90,2025-12-30 23:23:15.242552
20802,5224,31,17154,13377,0,2025-04-26 23:23:15.242552
20803,3779,15,10430,5408,90,2025-12-18 23:23:15.242552
20804,6298,15,3589,3350,0,2025-11-14 23:23:15.242552
20805,7567,4,19846,6186,90,2025-11-25 23:23:15.242552
20806,6050,11,3230,2806,20,2025-04-08 23:23:15.242552
20807,5632,19,13976,559,20,2025-09-19 23:23:15.242552
20808,1697,3,8995,743,10,2025-09-15 23:23:15.242552
20809,3056,29,2068,752,10,2025-10-13 23:23:15.242552
20810,3771,48,2489,1559,40,2026-02-16 23:23:15.242552
20811,1146,18,17367,5576,40,2025-11-30 23:23:15.242552
20812,5999,40,15611,4195,0,2025-06-14 23:23:15.242552
20813,2627,29,8633,7697,90,2025-04-13 23:23:15.242552
20814,8340,12,7533,1839,0,2025-03-25 23:23:15.242552
20815,8443,46,3053,1789,0,2025-07-29 23:23:15.242552
20816,2922,27,2845,2131,10,2025-11-25 23:23:15.242552
20817,3197,14,16646,4975,40,2025-05-08 23:23:15.242552
20818,730,40,19804,3861,20,2025-06-26 23:23:15.242552
20819,3806,34,14621,240,90,2025-05-11 23:23:15.242552
20820,5451,15,1625,259,10,2025-04-07 23:23:15.242552
20821,7028,30,12125,1328,20,2025-10-16 23:23:15.242552
20822,4606,36,7132,4626,0,2025-05-19 23:23:15.242552
20823,3421,44,11322,7061,90,2025-03-08 23:23:15.242552
20824,3985,42,9992,6087,0,2025-11-28 23:23:15.242552
20825,141,10,14924,7673,0,2025-10-09 23:23:15.242552
20826,6807,39,12102,4482,20,2025-12-12 23:23:15.242552
20827,1247,16,7949,2177,0,2026-02-27 23:23:15.242552
20828,5454,10,8271,2013,40,2025-08-20 23:23:15.242552
20829,6058,31,5425,4672,40,2025-10-05 23:23:15.242552
20830,2515,43,3053,117,10,2025-07-02 23:23:15.242552
20831,1133,16,1110,439,90,2025-03-31 23:23:15.242552
20832,2519,26,8842,3208,40,2026-02-24 23:23:15.242552
20833,9418,25,8571,895,0,2025-10-04 23:23:15.242552
20834,2981,36,14900,7114,0,2025-11-01 23:23:15.242552
20835,8126,25,13429,3149,0,2025-10-23 23:23:15.242552
20836,8934,34,14547,4812,0,2026-01-12 23:23:15.242552
20837,9058,37,1326,1243,0,2025-05-28 23:23:15.242552
20838,309,9,3098,413,20,2025-11-19 23:23:15.242552
20839,957,28,19280,4208,90,2025-04-30 23:23:15.242552
20840,5952,3,9722,7350,0,2025-07-29 23:23:15.242552
20841,42,14,18849,9856,90,2025-08-06 23:23:15.242552
20842,7853,5,19602,6098,40,2026-02-19 23:23:15.242552
20843,3115,33,7953,5609,0,2025-09-15 23:23:15.242552
20844,7417,37,10554,8184,10,2025-09-02 23:23:15.242552
20845,1526,34,12476,9772,10,2025-03-29 23:23:15.242552
20846,6177,12,13532,8080,0,2025-12-15 23:23:15.242552
20847,5077,24,15667,5803,0,2026-01-08 23:23:15.242552
20848,1364,13,16760,234,0,2026-01-12 23:23:15.242552
20849,2366,6,9719,6269,0,2026-02-04 23:23:15.242552
20850,3555,9,5652,2011,0,2025-05-22 23:23:15.242552
20851,6198,27,2716,1927,0,2025-07-03 23:23:15.242552
20852,9930,3,19000,1282,0,2025-09-23 23:23:15.242552
20853,8740,6,8800,4775,10,2025-06-05 23:23:15.242552
20854,7144,4,16080,931,0,2025-12-05 23:23:15.242552
20855,6180,5,9833,3581,90,2025-12-29 23:23:15.242552
20856,425,14,17428,2875,0,2026-01-25 23:23:15.242552
20857,8425,49,19249,14673,0,2025-03-27 23:23:15.242552
20858,3839,19,2682,370,20,2025-10-22 23:23:15.242552
20859,2019,48,17716,7678,20,2025-06-21 23:23:15.242552
20860,7184,8,6582,6438,0,2025-07-31 23:23:15.242552
20861,2846,9,5690,3912,40,2025-07-05 23:23:15.242552
20862,6658,20,4246,876,0,2025-04-15 23:23:15.242552
20863,8704,40,1548,1243,0,2025-11-03 23:23:15.242552
20864,6294,8,7928,7746,10,2025-10-12 23:23:15.242552
20865,3053,47,10287,468,20,2025-10-08 23:23:15.242552
20866,4964,43,17386,7039,40,2026-01-03 23:23:15.242552
20867,334,15,2521,2113,90,2026-01-22 23:23:15.242552
20868,7414,19,16824,2408,0,2025-05-10 23:23:15.242552
20869,2188,17,3241,170,0,2025-05-01 23:23:15.242552
20870,646,41,3642,3478,0,2025-04-07 23:23:15.242552
20871,4860,2,6805,4190,40,2025-07-01 23:23:15.242552
20872,8787,1,14216,2125,40,2025-05-25 23:23:15.242552
20873,3888,37,14848,2843,90,2025-12-09 23:23:15.242552
20874,7137,14,10472,10390,10,2025-10-16 23:23:15.242552
20875,9224,38,5517,4144,10,2026-01-20 23:23:15.242552
20876,4411,3,16399,10878,10,2025-04-02 23:23:15.242552
20877,8649,9,6420,3247,0,2025-05-05 23:23:15.242552
20878,4792,43,7150,3868,40,2025-09-17 23:23:15.242552
20879,1248,32,4906,4207,0,2025-09-16 23:23:15.242552
20880,4932,13,14607,12006,90,2025-07-29 23:23:15.242552
20881,6223,31,5457,4356,0,2025-03-12 23:23:15.242552
20882,9113,38,16262,5772,90,2025-11-07 23:23:15.242552
20883,8421,11,17727,9454,0,2026-01-08 23:23:15.242552
20884,1967,26,7206,3703,40,2026-02-27 23:23:15.242552
20885,7427,38,8488,7636,90,2025-09-16 23:23:15.242552
20886,8527,48,19722,4903,40,2026-02-23 23:23:15.242552
20887,572,43,19889,4099,40,2025-05-04 23:23:15.242552
20888,1846,43,9315,6212,0,2026-01-27 23:23:15.242552
20889,1567,1,7515,5345,0,2025-11-02 23:23:15.242552
20890,2505,29,18689,10394,10,2025-10-16 23:23:15.242552
20891,5943,9,5540,1031,0,2025-03-28 23:23:15.242552
20892,3458,26,18361,13751,0,2025-05-22 23:23:15.242552
20893,3012,19,19148,2335,90,2025-05-16 23:23:15.242552
20894,3746,27,15762,4956,40,2025-10-02 23:23:15.242552
20895,6959,47,1854,654,90,2025-09-10 23:23:15.242552
20896,8215,24,15980,12578,0,2026-01-19 23:23:15.242552
20897,6365,16,1824,276,0,2025-05-03 23:23:15.242552
20898,9860,10,7900,2105,0,2025-08-20 23:23:15.242552
20899,6397,48,14079,3907,90,2025-06-15 23:23:15.242552
20900,9877,24,4423,263,0,2025-10-04 23:23:15.242552
20901,8341,48,3495,1086,10,2025-12-29 23:23:15.242552
20902,8511,23,10735,4944,0,2025-10-10 23:23:15.242552
20903,6310,50,18535,16373,20,2025-09-30 23:23:15.242552
20904,8834,35,19069,4867,0,2025-03-12 23:23:15.242552
20905,3668,18,6456,4891,10,2025-12-30 23:23:15.242552
20906,2262,21,15111,13545,0,2025-12-31 23:23:15.242552
20907,6279,15,5945,1426,0,2025-06-02 23:23:15.242552
20908,786,39,9020,167,0,2026-02-18 23:23:15.242552
20909,2716,22,5341,156,0,2026-01-15 23:23:15.242552
20910,2179,34,9070,5460,20,2025-09-28 23:23:15.242552
20911,6205,4,3461,2002,40,2025-12-21 23:23:15.242552
20912,7719,26,8393,6226,10,2025-04-05 23:23:15.242552
20913,985,29,9817,5169,0,2025-05-28 23:23:15.242552
20914,8690,38,8629,382,0,2026-02-04 23:23:15.242552
20915,8284,14,16976,3432,0,2025-04-15 23:23:15.242552
20916,7905,7,13336,11170,20,2025-09-08 23:23:15.242552
20917,7177,48,14786,12076,0,2025-12-15 23:23:15.242552
20918,5147,20,13317,5654,20,2025-10-31 23:23:15.242552
20919,29,6,10878,9676,0,2025-11-29 23:23:15.242552
20920,1322,46,19255,18685,0,2025-12-05 23:23:15.242552
20921,5365,2,14863,4848,90,2025-05-27 23:23:15.242552
20922,3932,46,16741,6620,40,2025-10-17 23:23:15.242552
20923,1168,47,2569,1155,10,2025-09-13 23:23:15.242552
20924,7771,14,2842,2535,0,2025-12-28 23:23:15.242552
20925,3240,31,9914,4804,40,2025-07-13 23:23:15.242552
20926,6952,17,19808,19645,0,2025-10-12 23:23:15.242552
20927,6864,3,1133,959,40,2026-02-08 23:23:15.242552
20928,6500,25,5817,3876,90,2025-12-01 23:23:15.242552
20929,3056,42,11811,699,90,2025-03-24 23:23:15.242552
20930,3191,38,16646,13301,10,2025-06-17 23:23:15.242552
20931,7268,14,16283,589,90,2025-11-13 23:23:15.242552
20932,6988,4,9630,1220,20,2026-02-05 23:23:15.242552
20933,2936,15,10545,5249,0,2025-10-26 23:23:15.242552
20934,8433,41,16099,9738,20,2025-08-06 23:23:15.242552
20935,1767,4,5284,3553,40,2025-03-19 23:23:15.242552
20936,3398,14,5344,4236,10,2025-06-03 23:23:15.242552
20937,9092,45,11680,10034,40,2025-04-01 23:23:15.242552
20938,8164,26,1700,25,90,2025-11-16 23:23:15.242552
20939,1565,12,19363,2366,0,2025-12-08 23:23:15.242552
20940,8827,28,6729,2289,0,2025-12-07 23:23:15.242552
20941,9877,39,11930,7861,20,2025-05-12 23:23:15.242552
20942,6399,21,1769,1384,0,2026-03-03 23:23:15.242552
20943,1717,41,7182,2845,20,2025-06-29 23:23:15.242552
20944,4159,46,3627,1616,10,2025-05-22 23:23:15.242552
20945,1188,16,19094,6610,10,2025-05-28 23:23:15.242552
20946,1187,3,2733,662,20,2025-10-09 23:23:15.242552
20947,1944,4,8811,5492,0,2025-03-10 23:23:15.242552
20948,2012,41,15460,6670,0,2025-10-07 23:23:15.242552
20949,5953,39,11220,1717,40,2025-11-20 23:23:15.242552
20950,3319,41,8901,8873,0,2025-07-24 23:23:15.242552
20951,9205,1,19798,4880,0,2026-02-09 23:23:15.242552
20952,4654,39,17719,5805,0,2025-12-18 23:23:15.242552
20953,6505,28,10063,3849,40,2025-05-11 23:23:15.242552
20954,6448,44,5805,5570,0,2025-08-22 23:23:15.242552
20955,4317,15,14426,6527,0,2026-02-17 23:23:15.242552
20956,7624,24,17104,15489,10,2025-12-07 23:23:15.242552
20957,1746,36,1949,1113,0,2025-12-23 23:23:15.242552
20958,8236,6,6758,6285,40,2025-12-04 23:23:15.242552
20959,22,36,19297,4155,0,2025-08-18 23:23:15.242552
20960,8118,28,1711,111,0,2025-04-19 23:23:15.242552
20961,4791,45,5168,2041,20,2025-08-11 23:23:15.242552
20962,5384,44,14148,3584,0,2025-04-22 23:23:15.242552
20963,8175,40,12544,7672,0,2025-12-29 23:23:15.242552
20964,5354,1,9245,1496,0,2025-07-01 23:23:15.242552
20965,678,5,12561,3571,0,2025-10-01 23:23:15.242552
20966,9907,48,10712,8952,40,2025-12-20 23:23:15.242552
20967,3687,19,8639,2897,90,2025-07-14 23:23:15.242552
20968,9185,26,1236,260,0,2025-05-23 23:23:15.242552
20969,1328,1,4908,536,90,2025-07-19 23:23:15.242552
20970,2185,39,15201,1358,0,2025-11-26 23:23:15.242552
20971,2076,7,7984,7586,90,2025-05-02 23:23:15.242552
20972,1682,3,4088,3695,20,2025-06-18 23:23:15.242552
20973,3729,37,12845,10069,20,2026-02-20 23:23:15.242552
20974,7249,17,6756,4848,40,2025-04-16 23:23:15.242552
20975,6013,31,7391,1391,0,2025-04-03 23:23:15.242552
20976,6577,11,16276,518,0,2025-07-23 23:23:15.242552
20977,8491,36,3045,2399,0,2025-10-11 23:23:15.242552
20978,4303,9,11717,2412,40,2025-11-01 23:23:15.242552
20979,1963,41,18078,17228,0,2025-10-24 23:23:15.242552
20980,4888,17,6937,246,0,2025-08-13 23:23:15.242552
20981,2783,50,7796,5373,0,2025-12-01 23:23:15.242552
20982,3936,38,2525,102,40,2025-05-06 23:23:15.242552
20983,1027,35,18405,13869,90,2026-02-16 23:23:15.242552
20984,5220,48,6297,409,40,2025-12-20 23:23:15.242552
20985,7240,5,18506,8866,20,2026-03-06 23:23:15.242552
20986,9847,44,7659,7220,0,2025-12-05 23:23:15.242552
20987,9381,49,15069,3105,0,2026-02-01 23:23:15.242552
20988,9906,44,7070,5700,0,2025-08-28 23:23:15.242552
20989,2533,8,1417,686,0,2025-06-21 23:23:15.242552
20990,7720,13,13158,7838,0,2025-06-04 23:23:15.242552
20991,4454,15,3320,2843,0,2025-12-31 23:23:15.242552
20992,5814,21,9295,8977,20,2025-09-01 23:23:15.242552
20993,9940,3,7745,1702,20,2025-06-26 23:23:15.242552
20994,5696,4,8820,981,40,2025-04-20 23:23:15.242552
20995,8978,3,13948,9755,20,2025-06-26 23:23:15.242552
20996,5294,35,2972,908,90,2025-04-04 23:23:15.242552
20997,9178,40,10169,9491,40,2025-10-26 23:23:15.242552
20998,9184,16,16190,7295,0,2025-10-15 23:23:15.242552
20999,7457,31,11889,6991,10,2025-09-06 23:23:15.242552
21000,8006,26,3417,2469,10,2025-09-20 23:23:15.242552
21001,477,17,19253,6220,10,2025-10-29 23:23:15.242552
21002,8298,36,7991,6304,90,2025-03-16 23:23:15.242552
21003,6039,48,13578,1922,0,2025-08-04 23:23:15.242552
21004,9799,38,16290,642,20,2025-07-10 23:23:15.242552
21005,9339,36,4727,3537,10,2025-09-19 23:23:15.242552
21006,9351,31,18744,3360,0,2025-04-23 23:23:15.242552
21007,5152,20,6848,3561,20,2025-05-19 23:23:15.242552
21008,6339,27,10122,2933,20,2025-06-11 23:23:15.242552
21009,3001,20,9344,1486,0,2025-09-02 23:23:15.242552
21010,6245,7,4257,1250,20,2026-03-02 23:23:15.242552
21011,9210,49,18511,14238,40,2026-02-05 23:23:15.242552
21012,9772,35,1194,475,0,2025-03-28 23:23:15.242552
21013,6094,45,13317,11737,0,2025-05-23 23:23:15.242552
21014,4361,32,5203,997,0,2025-09-24 23:23:15.242552
21015,3374,34,1063,679,0,2025-11-29 23:23:15.242552
21016,9471,39,11303,2447,10,2025-09-04 23:23:15.242552
21017,1063,34,11726,7437,0,2025-12-26 23:23:15.242552
21018,8700,7,19409,5327,90,2025-03-13 23:23:15.242552
21019,8885,19,18622,840,0,2026-03-05 23:23:15.242552
21020,5104,42,17101,15852,0,2025-08-19 23:23:15.242552
21021,1982,11,17816,11994,90,2025-06-20 23:23:15.242552
21022,3366,8,5716,4382,0,2025-03-14 23:23:15.242552
21023,9380,48,9325,8772,0,2025-06-08 23:23:15.242552
21024,9298,19,9280,4790,20,2025-12-15 23:23:15.242552
21025,6193,43,14174,5745,20,2025-03-30 23:23:15.242552
21026,6643,28,9594,7905,0,2025-03-30 23:23:15.242552
21027,7549,3,14410,9128,10,2025-06-27 23:23:15.242552
21028,3880,8,2559,1166,90,2025-04-29 23:23:15.242552
21029,8215,44,6288,406,0,2025-05-10 23:23:15.242552
21030,1168,12,5741,153,20,2025-12-05 23:23:15.242552
21031,2265,27,17121,9168,0,2025-10-16 23:23:15.242552
21032,9449,50,3688,1421,90,2025-10-28 23:23:15.242552
21033,607,34,9615,4899,0,2025-04-02 23:23:15.242552
21034,4527,33,8283,1734,10,2025-10-15 23:23:15.242552
21035,2222,10,10904,10317,20,2025-04-04 23:23:15.242552
21036,8138,25,13922,13488,40,2025-12-03 23:23:15.242552
21037,5844,11,4057,659,0,2025-08-28 23:23:15.242552
21038,7058,48,12415,10749,90,2026-02-26 23:23:15.242552
21039,9103,34,10657,1803,0,2025-10-07 23:23:15.242552
21040,9130,26,7503,6940,90,2025-08-06 23:23:15.242552
21041,8365,31,16869,14811,20,2025-07-23 23:23:15.242552
21042,443,14,4596,3684,0,2025-09-30 23:23:15.242552
21043,5066,41,8700,1805,40,2025-04-08 23:23:15.242552
21044,7754,6,11815,1859,90,2026-02-27 23:23:15.242552
21045,684,6,9328,1501,0,2025-07-08 23:23:15.242552
21046,9628,27,15401,3129,40,2025-11-21 23:23:15.242552
21047,6517,44,17058,5614,10,2025-10-03 23:23:15.242552
21048,1543,8,5669,2244,10,2025-06-15 23:23:15.242552
21049,1540,25,8238,3794,10,2025-03-22 23:23:15.242552
21050,7485,41,19599,16091,0,2025-04-25 23:23:15.242552
21051,3921,23,17873,430,20,2025-12-28 23:23:15.242552
21052,2318,34,14178,9302,20,2025-06-04 23:23:15.242552
21053,4991,10,1754,372,0,2025-07-31 23:23:15.242552
21054,2387,13,16202,14579,0,2025-08-24 23:23:15.242552
21055,5456,45,19872,13357,0,2025-10-23 23:23:15.242552
21056,4169,7,19268,7885,0,2025-08-10 23:23:15.242552
21057,2544,16,14649,196,0,2026-02-15 23:23:15.242552
21058,5836,20,2751,1948,0,2025-05-24 23:23:15.242552
21059,1528,17,16160,7627,0,2026-02-28 23:23:15.242552
21060,4913,7,2858,2051,10,2026-01-09 23:23:15.242552
21061,8570,16,9424,6538,40,2025-05-26 23:23:15.242552
21062,4579,10,17252,7915,10,2025-11-16 23:23:15.242552
21063,1562,45,13865,8229,90,2025-12-12 23:23:15.242552
21064,1602,14,12569,7707,0,2025-07-08 23:23:15.242552
21065,8077,23,10213,5600,0,2025-09-06 23:23:15.242552
21066,1396,17,5763,1751,40,2025-10-18 23:23:15.242552
21067,4434,36,10783,2242,40,2025-10-17 23:23:15.242552
21068,2051,27,1884,1866,0,2025-06-28 23:23:15.242552
21069,4922,48,19593,18457,0,2025-10-23 23:23:15.242552
21070,4768,20,7456,2449,0,2025-05-27 23:23:15.242552
21071,5285,33,8528,4800,20,2025-04-11 23:23:15.242552
21072,8262,42,4750,1575,40,2025-09-29 23:23:15.242552
21073,3764,13,5972,403,90,2025-08-30 23:23:15.242552
21074,6654,1,13633,5134,0,2025-06-18 23:23:15.242552
21075,9908,36,18549,10025,0,2025-03-31 23:23:15.242552
21076,5191,37,9494,5277,0,2026-02-08 23:23:15.242552
21077,2247,16,5530,1864,20,2025-08-10 23:23:15.242552
21078,5912,37,14116,3485,0,2025-12-14 23:23:15.242552
21079,7793,6,16489,7728,0,2025-12-02 23:23:15.242552
21080,8435,12,11984,1187,40,2025-09-30 23:23:15.242552
21081,5512,13,5297,490,90,2025-08-15 23:23:15.242552
21082,8824,14,5367,4449,0,2025-03-30 23:23:15.242552
21083,6119,29,18338,40,0,2025-12-21 23:23:15.242552
21084,9224,8,16652,5021,40,2026-02-08 23:23:15.242552
21085,3164,49,17612,2502,10,2026-01-30 23:23:15.242552
21086,6811,39,6996,5691,20,2025-06-24 23:23:15.242552
21087,8444,47,15936,10614,40,2025-12-07 23:23:15.242552
21088,1453,1,14042,9376,90,2025-04-28 23:23:15.242552
21089,5889,25,7487,7428,20,2025-03-10 23:23:15.242552
21090,5775,32,7872,929,0,2025-10-03 23:23:15.242552
21091,7270,39,6330,2037,20,2025-04-17 23:23:15.242552
21092,218,8,11031,4222,0,2025-10-20 23:23:15.242552
21093,1374,13,9783,6021,0,2026-01-24 23:23:15.242552
21094,6052,24,18485,5304,20,2025-05-08 23:23:15.242552
21095,7901,10,4698,2837,90,2025-11-20 23:23:15.242552
21096,8315,2,18876,12184,20,2026-01-10 23:23:15.242552
21097,99,44,19834,6887,0,2025-07-14 23:23:15.242552
21098,2680,12,14720,12955,0,2026-02-05 23:23:15.242552
21099,2071,45,11689,6532,90,2025-08-26 23:23:15.242552
21100,6358,47,3460,797,0,2025-03-19 23:23:15.242552
21101,2257,27,2122,930,0,2025-06-24 23:23:15.242552
21102,8994,37,17962,10665,40,2025-03-08 23:23:15.242552
21103,3758,25,15445,12173,20,2025-10-12 23:23:15.242552
21104,576,26,7565,2130,10,2025-04-14 23:23:15.242552
21105,3259,23,5017,245,10,2025-10-10 23:23:15.242552
21106,6728,10,17078,5180,0,2025-03-25 23:23:15.242552
21107,7135,5,8687,3120,0,2026-01-31 23:23:15.242552
21108,9607,29,8097,2812,0,2026-02-08 23:23:15.242552
21109,3237,3,12682,3201,0,2025-07-29 23:23:15.242552
21110,59,41,11718,7829,0,2026-02-18 23:23:15.242552
21111,508,8,12784,6144,90,2025-08-17 23:23:15.242552
21112,533,17,6083,2453,10,2025-04-28 23:23:15.242552
21113,3525,45,13516,10129,0,2025-08-02 23:23:15.242552
21114,587,1,5886,4721,0,2025-09-06 23:23:15.242552
21115,578,43,9161,4065,20,2026-01-12 23:23:15.242552
21116,5023,17,10053,9281,20,2025-04-15 23:23:15.242552
21117,1646,33,7839,4246,20,2025-08-16 23:23:15.242552
21118,4083,44,3126,3062,20,2025-05-09 23:23:15.242552
21119,1734,28,15679,12934,0,2025-04-14 23:23:15.242552
21120,4425,20,11456,4600,0,2025-05-05 23:23:15.242552
21121,2706,1,8440,5729,0,2025-07-02 23:23:15.242552
21122,6267,15,9731,914,10,2025-11-16 23:23:15.242552
21123,454,47,19891,3026,90,2025-08-27 23:23:15.242552
21124,619,29,10804,4136,90,2025-10-25 23:23:15.242552
21125,4331,11,13566,9451,40,2025-03-30 23:23:15.242552
21126,5223,1,3733,3641,0,2025-05-07 23:23:15.242552
21127,3502,4,13915,7845,0,2025-11-18 23:23:15.242552
21128,1554,14,6293,1545,0,2025-10-12 23:23:15.242552
21129,3816,42,17947,5915,40,2025-09-22 23:23:15.242552
21130,5209,17,8304,2020,0,2025-08-16 23:23:15.242552
21131,2636,21,11283,9257,90,2026-01-31 23:23:15.242552
21132,7925,2,5724,466,20,2025-04-27 23:23:15.242552
21133,684,4,2048,1448,20,2025-03-12 23:23:15.242552
21134,6866,21,1828,795,40,2025-12-10 23:23:15.242552
21135,7963,38,9891,3626,90,2025-06-15 23:23:15.242552
21136,6513,36,1503,237,40,2025-03-25 23:23:15.242552
21137,9754,17,17301,11708,0,2025-04-23 23:23:15.242552
21138,1532,31,13682,2797,40,2025-07-13 23:23:15.242552
21139,7605,6,7281,854,10,2025-06-20 23:23:15.242552
21140,2069,16,10455,404,0,2025-04-15 23:23:15.242552
21141,8874,26,7590,3310,90,2026-01-07 23:23:15.242552
21142,7419,18,7610,421,0,2025-09-06 23:23:15.242552
21143,992,5,17410,6406,90,2025-11-11 23:23:15.242552
21144,1286,32,8134,5681,0,2025-06-13 23:23:15.242552
21145,5502,18,16249,9195,0,2025-09-05 23:23:15.242552
21146,3688,22,19520,2812,10,2026-02-22 23:23:15.242552
21147,6773,17,3348,540,40,2025-04-22 23:23:15.242552
21148,6955,12,1886,378,90,2025-03-28 23:23:15.242552
21149,9836,22,14715,8313,40,2025-04-17 23:23:15.242552
21150,2356,43,16064,13434,40,2025-08-28 23:23:15.242552
21151,7969,28,17041,175,0,2025-05-23 23:23:15.242552
21152,9604,48,9518,7705,20,2026-01-02 23:23:15.242552
21153,3089,1,11675,9366,10,2025-07-16 23:23:15.242552
21154,9680,7,12967,6419,0,2025-05-05 23:23:15.242552
21155,1522,11,19534,18909,10,2025-05-15 23:23:15.242552
21156,7298,12,15625,1000,0,2025-07-08 23:23:15.242552
21157,9658,14,3899,2403,90,2025-08-01 23:23:15.242552
21158,2811,36,15046,271,0,2025-11-20 23:23:15.242552
21159,1113,33,11147,32,40,2025-06-28 23:23:15.242552
21160,4200,23,8973,3146,40,2025-10-29 23:23:15.242552
21161,4800,50,7473,1473,90,2025-07-17 23:23:15.242552
21162,3171,45,17852,16814,0,2025-03-12 23:23:15.242552
21163,9726,27,14537,14295,90,2025-09-30 23:23:15.242552
21164,1592,9,14382,6821,20,2025-08-26 23:23:15.242552
21165,198,7,2190,1068,20,2025-08-13 23:23:15.242552
21166,3190,6,9442,7690,10,2025-09-15 23:23:15.242552
21167,1797,29,2184,1889,0,2025-07-29 23:23:15.242552
21168,3084,45,11198,6273,10,2025-12-26 23:23:15.242552
21169,1534,30,15000,6543,40,2026-01-25 23:23:15.242552
21170,6241,15,7236,6601,0,2025-12-01 23:23:15.242552
21171,8865,4,14293,1607,40,2025-11-30 23:23:15.242552
